0,0,0,0
951,95,304,1
952,95,432,2
953,95,10,3
954,95,90,4
955,95,386,5
956,95,12,6
957,95,221,7
958,95,22,8
959,95,235,9
960,96,1,0
961,96,173,1
962,96,19,2
963,96,90,3
964,96,242,4
965,96,62,5
966,96,93,6
967,96,313,7
968,96,151,8
969,96,433,9
970,97,1,0
971,97,194,1
972,97,0,2
973,97,119,3
974,97,263,4
975,97,12,5
976,97,368,6
977,97,390,7
978,97,434,8
979,97,125,9
980,98,435,0
981,98,383,1
982,98,302,2
983,98,1,3
984,98,436,4
985,98,225,5
986,98,289,6
987,98,10,7
988,98,171,8
989,98,63,9
990,99,70,0
991,99,437,1
992,99,115,2
993,99,14,3
994,99,438,4
995,99,2,5
996,99,31,6
997,99,91,7
998,99,280,8
999,99,27,9
1000,100,127,0
1001,100,408,1
1002,100,91,2
1003,100,439,3
1004,100,440,4
1005,100,83,5
1006,100,441,6
1007,100,442,7
1008,100,443,8
1009,100,159,9
1010,101,41,0
1011,101,444,1
1012,101,288,2
1013,101,445,3
1014,101,446,4
1015,101,42,5
1016,101,220,6
1017,101,421,7
1018,101,447,8
1019,101,382,9
1020,102,448,0
1021,102,0,1
1022,102,4,2
1023,102,388,3
1024,102,35,4
1025,102,449,5
1026,102,450,6
1027,102,451,7
1028,102,452,8
1029,102,168,9
1030,103,3,0
1031,103,93,1
1032,103,88,2
1033,103,12,3
1034,103,91,4
1035,103,30,5
1036,103,41,6
1037,103,335,7
1038,103,42,8
1039,103,453,9
1040,104,31,0
1041,104,454,1
1042,104,7,2
1043,104,455,3
1044,104,456,4
1045,104,457,5
1046,104,458,6
1047,104,459,7
1048,104,272,8
1049,104,298,9
1050,105,45,0
1051,105,41,1
1052,105,12,2
1053,105,120,3
1054,105,135,4
1055,105,117,5
1056,105,19,6
1057,105,90,7
1058,105,460,8
1059,105,461,9
1060,106,392,0
1061,106,71,1
1062,106,121,2
1063,106,0,3
1064,106,437,4
1065,106,84,5
1066,106,82,6
1067,106,249,7
1068,106,29,8
1069,106,86,9
1070,107,462,0
1071,107,463,1
1072,107,464,2
1073,107,465,3
1074,107,466,4
1075,107,467,5
1076,107,124,6
1077,107,429,7
1078,107,468,8
1079,107,469,9
1080,108,10,0
1081,108,213,1
1082,108,31,2
1083,108,83,3
1084,108,362,4
1085,108,470,5
1086,108,62,6
1087,108,177,7
1088,108,438,8
1089,108,29,9
1090,109,103,0
1091,109,0,1
1092,109,62,2
1093,109,33,3
1094,109,110,4
1095,109,130,5
1096,109,72,6
1097,109,471,7
1098,109,310,8
1099,109,472,9
1100,110,0,0
1101,110,2,1
1102,110,473,2
1103,110,87,3
1104,110,292,4
1105,110,39,5
1106,110,154,6
1107,110,302,7
1108,110,453,8
1109,110,38,9
1110,111,340,0
1111,111,10,1
1112,111,296,2
1113,111,115,3
1114,111,14,4
1115,111,446,5
1116,111,474,6
1117,111,63,7
1118,111,475,8
1119,111,294,9
1120,112,3,0
1121,112,42,1
1122,112,68,2
1123,112,30,3
1124,112,116,4
1125,112,397,5
1126,112,92,6
1127,112,91,7
1128,112,476,8
1129,112,477,9
1130,113,64,0
1131,113,33,1
1132,113,175,2
1133,113,242,3
1134,113,246,4
1135,113,213,5
1136,113,39,6
1137,113,341,7
1138,113,268,8
1139,113,201,9
1140,114,478,0
1141,114,98,1
1142,114,444,2
1143,114,27,3
1144,114,177,4
1145,114,479,5
1146,114,39,6
1147,114,158,7
1148,114,410,8
1149,114,385,9
1150,115,59,0
1151,115,10,1
1152,115,480,2
1153,115,14,3
1154,115,481,4
1155,115,201,5
1156,115,482,6
1157,115,184,7
1158,115,483,8
1159,115,82,9
1160,116,220,0
1161,116,129,1
1162,116,413,2
1163,116,302,3
1164,116,484,4
1165,116,292,5
1166,116,485,6
1167,116,486,7
1168,116,46,8
1169,116,487,9
1170,117,39,0
1171,117,62,1
1172,117,383,2
1173,117,93,3
1174,117,42,4
1175,117,418,5
1176,117,12,6
1177,117,401,7
1178,117,133,8
1179,117,488,9
1180,118,28,0
1181,118,12,1
1182,118,10,2
1183,118,2,3
1184,118,14,4
1185,118,61,5
1186,118,18,6
1187,118,41,7
1188,118,193,8
1189,118,196,9
1190,119,33,0
1191,119,27,1
1192,119,82,2
1193,119,86,3
1194,119,184,4
1195,119,192,5
1196,119,72,6
1197,119,152,7
1198,119,102,8
1199,119,171,9
1200,120,33,0
1201,120,180,1
1202,120,489,2
1203,120,0,3
1204,120,371,4
1205,120,201,5
1206,120,39,6
1207,120,490,7
1208,120,14,8
1209,120,71,9
1210,121,3,0
1211,121,371,1
1212,121,0,2
1213,121,361,3
1214,121,1,4
1215,121,97,5
1216,121,68,6
1217,121,7,7
1218,121,333,8
1219,121,65,9
1220,122,62,0
1221,122,12,1
1222,122,491,2
1223,122,197,3
1224,122,20,4
1225,122,242,5
1226,122,396,6
1227,122,67,7
1228,122,28,8
1229,122,492,9
1230,123,93,0
1231,123,418,1
1232,123,91,2
1233,123,272,3
1234,123,313,4
1235,123,493,5
1236,123,494,6
1237,123,401,7
1238,123,129,8
1239,123,495,9
1240,124,39,0
1241,124,213,1
1242,124,496,2
1243,124,368,3
1244,124,27,4
1245,124,302,5
1246,124,497,6
1247,124,422,7
1248,124,341,8
1249,124,407,9
1250,125,42,0
1251,125,498,1
1252,125,173,2
1253,125,1,3
1254,125,12,4
1255,125,86,5
1256,125,129,6
1257,125,344,7
1258,125,174,8
1259,125,70,9
1260,126,4,0
1261,126,307,1
1262,126,303,2
1263,126,31,3
1264,126,76,4
1265,126,121,5
1266,126,22,6
1267,126,499,7
1268,126,500,8
1269,126,501,9
1270,127,2,0
1271,127,1,1
1272,127,437,2
1273,127,64,3
1274,127,71,4
1275,127,103,5
1276,127,82,6
1277,127,98,7
1278,127,68,8
1279,127,242,9
1280,128,0,0
1281,128,502,1
1282,128,316,2
1283,128,503,3
1284,128,398,4
1285,128,504,5
1286,128,344,6
1287,128,505,7
1288,128,506,8
1289,128,133,9
1290,129,114,0
1291,129,126,1
1292,129,197,2
1293,129,13,3
1294,129,27,4
1295,129,33,5
1296,129,42,6
1297,129,125,7
1298,129,116,8
1299,129,205,9
1300,130,7,0
1301,130,64,1
1302,130,67,2
1303,130,1,3
1304,130,240,4
1305,130,507,5
1306,130,10,6
1307,130,508,7
1308,130,172,8
1309,130,31,9
1310,131,10,0
1311,131,116,1
1312,131,1,2
1313,131,33,3
1314,131,509,4
1315,131,114,5
1316,131,156,6
1317,131,407,7
1318,131,30,8
1319,131,380,9
1320,132,213,0
1321,132,510,1
1322,132,201,2
1323,132,223,3
1324,132,511,4
1325,132,124,5
1326,132,27,6
1327,132,512,7
1328,132,92,8
1329,132,115,9
1330,133,10,0
1331,133,86,1
1332,133,184,2
1333,133,43,3
1334,133,281,4
1335,133,263,5
1336,133,513,6
1337,133,64,7
1338,133,235,8
1339,133,176,9
1340,134,1,0
1341,134,156,1
1342,134,368,2
1343,134,514,3
1344,134,515,4
1345,134,159,5
1346,134,129,6
1347,134,478,7
1348,134,223,8
1349,134,516,9
1350,135,0,0
1351,135,59,1
1352,135,432,2
1353,135,517,3
1354,135,242,4
1355,135,22,5
1356,135,518,6
1357,135,35,7
1358,135,33,8
1359,135,87,9
1360,136,68,0
1361,136,83,1
1362,136,13,2
1363,136,519,3
1364,136,12,4
1365,136,84,5
1366,136,25,6
1367,136,220,7
1368,136,520,8
1369,136,59,9
1370,137,0,0
1371,137,1,1
1372,137,41,2
1373,137,33,3
1374,137,12,4
1375,137,83,5
1376,137,3,6
1377,137,78,7
1378,137,42,8
1379,137,17,9
1380,138,303,0
1381,138,11,1
1382,138,134,2
1383,138,185,3
1384,138,95,4
1385,138,383,5
1386,138,521,6
1387,138,522,7
1388,138,523,8
1389,138,524,9
1390,139,71,0
1391,139,213,1
1392,139,18,2
1393,139,12,3
1394,139,77,4
1395,139,97,5
1396,139,366,6
1397,139,39,7
1398,139,267,8
1399,139,525,9
1400,140,526,0
1401,140,527,1
1402,140,528,2
1403,140,529,3
1404,140,530,4
1405,140,531,5
1406,140,106,6
1407,140,532,7
1408,140,86,8
1409,140,476,9
1410,141,71,0
1411,141,0,1
1412,141,1,2
1413,141,3,3
1414,141,39,4
1415,141,36,5
1416,141,297,6
1417,141,533,7
1418,141,68,8
1419,141,72,9
1420,142,2,0
1421,142,82,1
1422,142,534,2
1423,142,33,3
1424,142,421,4
1425,142,396,5
1426,142,512,6
1427,142,121,7
1428,142,253,8
1429,142,379,9
1430,143,64,0
1431,143,68,1
1432,143,192,2
1433,143,98,3
1434,143,291,4
1435,143,71,5
1436,143,10,6
1437,143,115,7
1438,143,87,8
1439,143,444,9
1440,144,1,0
1441,144,302,1
1442,144,10,2
1443,144,152,3
1444,144,26,4
1445,144,90,5
1446,144,181,6
1447,144,535,7
1448,144,98,8
1449,144,536,9
1450,145,537,0
1451,145,310,1
1452,145,538,2
1453,145,539,3
1454,145,189,4
1455,145,122,5
1456,145,540,6
1457,145,541,7
1458,145,453,8
1459,145,542,9
1460,146,303,0
1461,146,543,1
1462,146,355,2
1463,146,383,3
1464,146,13,4
1465,146,212,5
1466,146,28,6
1467,146,453,7
1468,146,12,8
1469,146,42,9
1470,147,124,0
1471,147,0,1
1472,147,71,2
1473,147,33,3
1474,147,1,4
1475,147,544,5
1476,147,2,6
1477,147,13,7
1478,147,59,8
1479,147,209,9
1480,148,1,0
1481,148,18,1
1482,148,175,2
1483,148,86,3
1484,148,545,4
1485,148,87,5
1486,148,90,6
1487,148,213,7
1488,148,41,8
1489,148,546,9
1490,149,547,0
1491,149,13,1
1492,149,290,2
1493,149,2,3
1494,149,548,4
1495,149,103,5
1496,149,14,6
1497,149,42,7
1498,149,549,8
1499,149,110,9
1500,150,280,0
1501,150,176,1
1502,150,39,2
1503,150,0,3
1504,150,368,4
1505,150,550,5
1506,150,384,6
1507,150,122,7
1508,150,69,8
1509,150,390,9
1510,151,33,0
1511,151,87,1
1512,151,110,2
1513,151,121,3
1514,151,383,4
1515,151,422,5
1516,151,179,6
1517,151,551,7
1518,151,266,8
1519,151,196,9
1520,152,3,0
1521,152,12,1
1522,152,35,2
1523,152,33,3
1524,152,14,4
1525,152,552,5
1526,152,127,6
1527,152,220,7
1528,152,129,8
1529,152,213,9
1530,153,39,0
1531,153,31,1
1532,153,0,2
1533,153,220,3
1534,153,67,4
1535,153,64,5
1536,153,114,6
1537,153,134,7
1538,153,175,8
1539,153,553,9
1540,154,554,0
1541,154,177,1
1542,154,28,2
1543,154,71,3
1544,154,555,4
1545,154,154,5
1546,154,67,6
1547,154,65,7
1548,154,64,8
1549,154,22,9
1550,155,220,0
1551,155,149,1
1552,155,556,2
1553,155,533,3
1554,155,31,4
1555,155,177,5
1556,155,557,6
1557,155,100,7
1558,155,558,8
1559,155,64,9
1560,156,0,0
1561,156,41,1
1562,156,379,2
1563,156,220,3
1564,156,1,4
1565,156,90,5
1566,156,193,6
1567,156,116,7
1568,156,559,8
1569,156,82,9
1570,157,0,0
1571,157,156,1
1572,157,223,2
1573,157,10,3
1574,157,93,4
1575,157,552,5
1576,157,13,6
1577,157,266,7
1578,157,85,8
1579,157,29,9
1580,158,154,0
1581,158,123,1
1582,158,42,2
1583,158,560,3
1584,158,121,4
1585,158,552,5
1586,158,90,6
1587,158,120,7
1588,158,41,8
1589,158,561,9
1590,159,81,0
1591,159,35,1
1592,159,124,2
1593,159,562,3
1594,159,563,4
1595,159,390,5
1596,159,564,6
1597,159,22,7
1598,159,565,8
1599,159,194,9
1600,160,310,0
1601,160,313,1
1602,160,93,2
1603,160,1,3
1604,160,566,4
1605,160,567,5
1606,160,568,6
1607,160,355,7
1608,160,12,8
1609,160,569,9
1610,161,126,0
1611,161,65,1
1612,161,0,2
1613,161,106,3
1614,161,68,4
1615,161,63,5
1616,161,401,6
1617,161,397,7
1618,161,298,8
1619,161,249,9
1620,162,570,0
1621,162,67,1
1622,162,571,2
1623,162,572,3
1624,162,35,4
1625,162,180,5
1626,162,573,6
1627,162,30,7
1628,162,121,8
1629,162,574,9
1630,163,119,0
1631,163,14,1
1632,163,26,2
1633,163,76,3
1634,163,13,4
1635,163,41,5
1636,163,575,6
1637,163,256,7
1638,163,12,8
1639,163,1,9
1640,164,4,0
1641,164,174,1
1642,164,31,2
1643,164,1,3
1644,164,221,4
1645,164,33,5
1646,164,476,6
1647,164,97,7
1648,164,94,8
1649,164,27,9
1650,165,2,0
1651,165,39,1
1652,165,71,2
1653,165,3,3
1654,165,35,4
1655,165,576,5
1656,165,68,6
1657,165,42,7
1658,165,7,8
1659,165,33,9
1660,166,0,0
1661,166,33,1
1662,166,41,2
1663,166,115,3
1664,166,82,4
1665,166,545,5
1666,166,1,6
1667,166,87,7
1668,166,220,8
1669,166,203,9
1670,167,184,0
1671,167,177,1
1672,167,577,2
1673,167,578,3
1674,167,579,4
1675,167,342,5
1676,167,580,6
1677,167,483,7
1678,167,581,8
1679,167,400,9
1680,168,83,0
1681,168,184,1
1682,168,27,2
1683,168,302,3
1684,168,582,4
1685,168,181,5
1686,168,583,6
1687,168,205,7
1688,168,332,8
1689,168,584,9
1690,169,0,0
1691,169,119,1
1692,169,42,2
1693,169,136,3
1694,169,194,4
1695,169,1,5
1696,169,12,6
1697,169,30,7
1698,169,3,8
1699,169,559,9
1700,170,263,0
1701,170,33,1
1702,170,27,2
1703,170,585,3
1704,170,39,4
1705,170,368,5
1706,170,30,6
1707,170,42,7
1708,170,95,8
1709,170,41,9
1710,171,41,0
1711,171,33,1
1712,171,116,2
1713,171,444,3
1714,171,586,4
1715,171,115,5
1716,171,13,6
1717,171,177,7
1718,171,92,8
1719,171,3,9
1720,172,161,0
1721,172,333,1
1722,172,108,2
1723,172,507,3
1724,172,104,4
1725,172,2,5
1726,172,587,6
1727,172,588,7
1728,172,589,8
1729,172,590,9
1730,173,0,0
1731,173,591,1
1732,173,3,2
1733,173,129,3
1734,173,150,4
1735,173,82,5
1736,173,98,6
1737,173,298,7
1738,173,21,8
1739,173,126,9
1740,174,1,0
1741,174,2,1
1742,174,125,2
1743,174,379,3
1744,174,12,4
1745,174,86,5
1746,174,90,6
1747,174,0,7
1748,174,10,8
1749,174,154,9
1750,175,173,0
1751,175,592,1
1752,175,593,2
1753,175,42,3
1754,175,594,4
1755,175,302,5
1756,175,256,6
1757,175,85,7
1758,175,535,8
1759,175,83,9
